Time,SM1_mean,SM1_min,SM1_max,SM1_std,SM3_mean,SM3_min,SM3_max,Lys_kg,Tair_mean,Tair_min,Tair_max,RH_mean,RH_min,Rs_mean,Rs_sum,Rain_mm,Rain_max,Wind_mean,Wind_max,Pressure,FRT1_tension,FRT2_tension,FRT3_tension,EC1_mean,Tsoil1_mean,Discharge_ml,Tank_kg,ET0_mm,Tair_amplitude,VPD_kPa,WB_mm,dLys_kg,rain_event,doy_sin,doy_cos,month_sin,month_cos,doy_norm,season,season_num,SM1_mean_lag1,SM1_mean_lag2,SM1_mean_lag3,SM1_mean_lag5,SM1_mean_lag7,SM1_mean_lag14,FRT1_tension_lag1,FRT1_tension_lag2,FRT1_tension_lag3,FRT1_tension_lag5,FRT1_tension_lag7,FRT1_tension_lag14,ET0_mm_lag1,ET0_mm_lag2,ET0_mm_lag3,ET0_mm_lag5,ET0_mm_lag7,ET0_mm_lag14,Rain_mm_lag1,Rain_mm_lag2,Rain_mm_lag3,Rain_mm_lag5,Rain_mm_lag7,Rain_mm_lag14,Tair_mean_lag1,Tair_mean_lag2,Tair_mean_lag3,Tair_mean_lag5,Tair_mean_lag7,Tair_mean_lag14,VPD_kPa_lag1,VPD_kPa_lag2,VPD_kPa_lag3,VPD_kPa_lag5,VPD_kPa_lag7,VPD_kPa_lag14,WB_mm_lag1,WB_mm_lag2,WB_mm_lag3,WB_mm_lag5,WB_mm_lag7,WB_mm_lag14,SM1_mean_roll3,SM1_mean_roll7,SM1_mean_roll14,SM1_mean_roll30,ET0_mm_roll3,ET0_mm_roll7,ET0_mm_roll14,ET0_mm_roll30,Rain_mm_roll3,Rain_mm_roll7,Rain_mm_roll14,Rain_mm_roll30,Tair_mean_roll3,Tair_mean_roll7,Tair_mean_roll14,Tair_mean_roll30,VPD_kPa_roll3,VPD_kPa_roll7,VPD_kPa_roll14,VPD_kPa_roll30,Rain_cum3,Rain_cum7,Rain_cum14,Rain_cum30,ET0_cum7,ET0_cum14,dry_days
2023-06-29,9.53125,9.36,9.75,0.17059184900624286,42.79583333333333,42.7,42.8,860.3380416666666,32.46041666666667,22.1,41.1,14.2246875,5.37,305.23094791666665,29302.171,0.0,0.0,1.370021875,6.7,940.59375,1470.625,139.30208333333334,109.02083333333333,0.002986770833333333,34.66041666666667,0.0,7291.291666666667,7.268567942308047,19.0,4.185741086698182,-7.268567942308047,-0.12235416666669607,0,0.04302223300453059,-0.99907411510223,1.2246467991473532e-16,-1.0,0.4931506849315068,Ete,2,9.528437499999999,9.574526315789473,9.647812499999999,9.679894736842105,9.682604166666666,9.85127659574468,1479.9375,1393.2604166666667,1355.1145833333333,1268.90625,1233.78125,967.03125,6.298148614349016,8.28601971453954,8.194965613293464,8.211571183381437,8.263249557856376,7.90812998473917,0.0,0.0,0.0,0.0,0.0,0.0,32.483333333333334,31.891666666666666,31.801041666666666,30.894791666666666,30.123958333333334,29.209374999999998,4.20179397610605,4.205962153311927,4.0379846294207935,3.97166420573611,3.3123800479667054,3.269536325707008,-6.298148614349016,-8.28601971453954,-8.194965613293464,-8.211571183381437,-8.263249557856376,-7.90812998473917,9.54473793859649,9.616092888471178,9.67824101143817,9.847994050118839,7.284245423732199,7.753949568225601,7.964164809386864,7.549702268183673,0.0,0.0,0.0,0.04,32.27847222222223,31.686011904761905,30.992336309523807,28.772430555555555,4.197832405372053,4.054274298084995,3.8304990388606592,3.1224166191138427,0.0,0.0,0.0,1.2,54.27764697757921,111.4983073314161,25
2023-06-30,9.5375,9.36,9.75,0.15680359824013285,42.81979166666667,42.7,42.9,860.1970104166667,33.615625,23.4,40.6,13.399166666666666,6.34,284.15658333333334,27279.032,0.0,0.0,1.4273177083333335,6.03,940.4375,1517.3854166666667,141.53125,110.76041666666667,0.0030110416666666666,35.06041666666667,0.0,7291.25,6.769955080657515,17.200000000000003,4.508847392545293,-6.769955080657515,-0.14103124999996908,0,0.02581844022713308,-0.9996666485105112,1.2246467991473532e-16,-1.0,0.4958904109589041,Ete,2,9.53125,9.528437499999999,9.574526315789473,9.676041666666666,9.6746875,9.841473684210525,1470.625,1479.9375,1393.2604166666667,1292.8125,1262.0416666666667,1021.3854166666666,7.268567942308047,6.298148614349016,8.28601971453954,8.048664209105517,7.969709700602187,7.891182824473012,0.0,0.0,0.0,0.0,0.0,0.0,32.46041666666667,32.483333333333334,31.891666666666666,30.761458333333334,31.509375000000002,30.664583333333336,4.185741086698182,4.20179397610605,4.205962153311927,3.823771514479621,3.953002520842281,3.570727521511845,-7.268567942308047,-6.298148614349016,-8.28601971453954,-8.048664209105517,-7.969709700602187,-7.891182824473012,9.532395833333332,9.596494674185463,9.656528605423132,9.83711442048921,6.7788905457715245,7.5825560510906485,7.884077113400042,7.55243257708598,0.0,0.0,0.0,0.04,32.853125,31.98690476190476,31.203125,29.178645833333334,4.298794151783175,4.133680708328282,3.897507601077334,3.2192228928556497,0.0,0.0,0.0,1.2,53.07789235763454,110.37707958760059,26
2023-07-01,9.529263157894736,9.36,9.75,0.15649241777066755,42.9178947368421,42.8,43.0,860.0509361702128,34.65212765957447,23.9,41.2,9.83,4.87,302.75352127659573,28458.831,0.0,0.0,1.4962723404255318,7.9,938.6595744680851,1569.3085106382978,143.75531914893617,112.14893617021276,0.003018421052631579,35.61052631578947,0.0,7293.287234042553,7.466544708966419,17.300000000000004,4.973299461858901,-7.466544708966419,-0.1460742464538498,0,0.008606996888688698,-0.9999629591162655,-0.4999999999999997,-0.8660254037844388,0.4986301369863014,Ete,2,9.5375,9.53125,9.528437499999999,9.647812499999999,9.679894736842105,9.771145833333334,1517.3854166666667,1470.625,1479.9375,1355.1145833333333,1268.90625,1059.28125,6.769955080657515,7.268567942308047,6.298148614349016,8.194965613293464,8.211571183381437,8.320195781548112,0.0,0.0,0.0,0.0,0.0,0.0,33.615625,32.46041666666667,32.483333333333334,31.801041666666666,30.894791666666666,31.5,4.508847392545293,4.185741086698182,4.20179397610605,4.0379846294207935,3.97166420573611,4.028186010192908,-6.769955080657515,-7.268567942308047,-6.298148614349016,-8.194965613293464,-8.211571183381437,-8.320195781548112,9.532671052631578,9.574975877192982,9.639251271463232,9.823756525752367,7.168355910643992,7.476123697602788,7.823102036787064,7.600940407189262,0.0,0.0,0.0,0.04,33.57605644208038,32.52366704660587,31.42827697568389,29.54319592198582,4.555962647034125,4.276771459202967,3.965015704767762,3.3216463299210006,0.0,0.0,0.0,1.2,52.33286588321952,109.52342851501889,27
2023-07-02,9.4415,9.36,9.75,0.13371896915495743,43.016666666666666,43.0,43.1,859.9505416666666,29.829166666666666,23.4,41.4,15.74375,7.34,141.30760416666666,6782.765,0.0,0.0,0.831325,5.27,938.75,1652.7916666666667,146.29166666666666,113.41666666666667,0.002809166666666667,35.085,0.0,7267.291666666667,4.848270820735018,18.0,3.5401658651525154,-4.848270820735018,-0.10039450354622659,0,-0.008606996888688009,-0.9999629591162655,-0.4999999999999997,-0.8660254037844388,0.5013698630136987,Ete,2,9.529263157894736,9.5375,9.53125,9.574526315789473,9.676041666666666,9.745684210526315,1569.3085106382978,1517.3854166666667,1470.625,1393.2604166666667,1292.8125,1084.7083333333333,7.466544708966419,6.769955080657515,7.268567942308047,8.28601971453954,8.048664209105517,8.065500827966114,0.0,0.0,0.0,0.0,0.0,0.0,34.65212765957447,33.615625,32.46041666666667,31.891666666666666,30.761458333333334,30.719791666666666,4.973299461858901,4.508847392545293,4.185741086698182,4.205962153311927,3.823771514479621,3.8963063039915613,-7.466544708966419,-6.769955080657515,-7.268567942308047,-8.28601971453954,-8.048664209105517,-8.065500827966114,9.502754385964911,9.541469924812029,9.61752382785421,9.804756880362296,6.361590203452983,7.018924642121289,7.593299893413414,7.492872049646802,0.0,0.0,0.0,0.04,32.69897310874705,32.390482522796354,31.36466090425532,29.75955008865248,4.3407709065189035,4.2362563664419515,3.939577101993545,3.375833467602328,0.0,0.0,0.0,1.2,49.13247249484902,106.3061985077878,28
2023-07-03,9.36,9.36,9.36,0.0,43.1,43.1,43.1,859.8632,28.080000000000002,24.5,31.6,25.580000000000002,21.6,242.24,1211.2,0.0,0.0,0.33314000000000005,0.557,941.8,1623.4,153.4,116.2,0.00239625,32.6125,0.0,7249.2,0.9419948048785589,7.100000000000001,2.826154023762759,-0.9419948048785589,-0.08734166666658894,0,-0.02581844022713239,-0.9996666485105112,-0.4999999999999997,-0.8660254037844388,0.5041095890410959,Ete,2,9.4415,9.529263157894736,9.5375,9.528437499999999,9.647812499999999,9.726170212765958,1652.7916666666667,1569.3085106382978,1517.3854166666667,1479.9375,1355.1145833333333,1101.4375,4.848270820735018,7.466544708966419,6.769955080657515,6.298148614349016,8.194965613293464,8.2839878791153,0.0,0.0,0.0,0.0,0.0,0.0,29.829166666666666,34.65212765957447,33.615625,32.483333333333334,31.801041666666666,29.6125,3.5401658651525154,4.973299461858901,4.508847392545293,4.20179397610605,4.0379846294207935,3.5887379716405943,-4.848270820735018,-7.466544708966419,-6.769955080657515,-6.298148614349016,-8.194965613293464,-8.2839878791153,9.443587719298245,9.500353853383457,9.59136881265664,9.782951324806739,4.4189367781933315,5.982785955204874,7.068871816682219,7.273239588420705,0.0,0.0,0.0,0.04,30.853764775413712,31.85890514184397,31.25519661854103,29.877772310874704,3.779873116924725,4.063137708490804,3.8851068200022714,3.402047444171167,0.0,0.0,0.0,1.2,41.87950168643412,98.96420543355107,29
2023-07-04,9.265,9.17,9.36,0.13435028842544305,43.1,43.1,43.1,859.722,31.3,31.3,31.3,16.7,16.7,400.0,400.0,0.0,0.0,0.286,0.286,943.0,1633.0,157.0,118.0,0.00237,32.05,0.0,7253.0,0.3996131157283179,0.0,3.80672202526815,-0.3996131157283179,-0.1412000000000262,0,-0.04302223300453034,-0.99907411510223,-0.4999999999999997,-0.8660254037844388,0.5068493150684932,Ete,2,9.36,9.4415,9.529263157894736,9.53125,9.574526315789473,9.712,1623.4,1652.7916666666667,1569.3085106382978,1470.625,1393.2604166666667,1147.9375,0.9419948048785589,4.848270820735018,7.466544708966419,7.268567942308047,8.28601971453954,8.14684255174121,0.0,0.0,0.0,0.0,0.0,0.0,28.080000000000002,29.829166666666666,34.65212765957447,32.46041666666667,31.891666666666666,29.579166666666666,2.826154023762759,3.5401658651525154,4.973299461858901,4.185741086698182,4.205962153311927,3.386023999886068,-0.9419948048785589,-4.848270820735018,-7.466544708966419,-7.268567942308047,-8.28601971453954,-8.14684255174121,9.3555,9.456135808270675,9.559440241228069,9.758814961170378,2.0632929137806304,4.856156441088984,6.515498285538441,7.093539521951017,0.0,0.0,0.0,0.0,29.736388888888893,31.77438133232016,31.3781132852077,30.15662647754137,3.391013971394475,4.00610340448455,3.915156678958134,3.480006697510686,0.0,0.0,0.0,0.0,33.99309508762289,91.21697599753817,30
2023-07-05,9.264999999999999,9.17,9.36,0.10406728592598176,43.1,43.1,43.1,859.597,33.94,31.9,37.2,17.4,11.8,542.6,2713.0,0.0,0.0,0.86446,2.41,942.6,1678.0,160.0,120.6,0.002436666666666667,32.7,0.0,7257.8,1.7438902037589903,5.300000000000004,4.379051980502161,-1.7438902037589903,-0.125,0,-0.060213277365792774,-0.9981855344718586,-0.4999999999999997,-0.8660254037844388,0.5095890410958904,Ete,2,9.265,9.36,9.4415,9.5375,9.528437499999999,9.703645833333333,1633.0,1623.4,1652.7916666666667,1517.3854166666667,1479.9375,1186.0104166666667,0.3996131157283179,0.9419948048785589,4.848270820735018,6.769955080657515,6.298148614349016,8.24970093113676,0.0,0.0,0.0,0.0,0.0,0.0,31.3,28.080000000000002,29.829166666666666,33.615625,32.483333333333334,29.890625,3.80672202526815,2.826154023762759,3.5401658651525154,4.508847392545293,4.20179397610605,3.464704602264587,-0.3996131157283179,-0.9419948048785589,-4.848270820735018,-6.769955080657515,-6.298148614349016,-8.24970093113676,9.296666666666667,9.418501879699248,9.528108395989975,9.732330286840874,1.0284993747886213,4.205548096718981,6.050797519297172,6.93627331247403,0.0,0.0,0.0,0.0,31.106666666666666,31.9824765704154,31.667354356636274,30.47400147754137,3.6706426765110236,4.031425976541137,3.980467205975103,3.572616570919676,0.0,0.0,0.0,0.0,29.438836677032864,84.71116527016041,31
2023-07-06,9.50047619047619,9.17,9.75,0.15857099957041826,43.15238095238095,43.1,43.2,859.3708,39.33,32.3,42.0,9.104,6.35,616.8,6168.0,0.0,0.0,2.5619,5.62,936.4,1722.2,160.5,122.6,0.002935714285714286,36.62380952380953,0.0,7289.9,4.85132992247245,9.700000000000003,6.4684108135875,-4.85132992247245,-0.2261999999999489,0,-0.07738647923346322,-0.9970011699250151,-0.4999999999999997,-0.8660254037844388,0.5123287671232877,Ete,2,9.264999999999999,9.265,9.36,9.529263157894736,9.53125,9.682604166666666,1678.0,1633.0,1623.4,1569.3085106382978,1470.625,1233.78125,1.7438902037589903,0.3996131157283179,0.9419948048785589,7.466544708966419,7.268567942308047,8.263249557856376,0.0,0.0,0.0,0.0,0.0,0.0,33.94,31.3,28.080000000000002,34.65212765957447,32.46041666666667,30.123958333333334,4.379051980502161,3.80672202526815,2.826154023762759,4.973299461858901,4.185741086698182,3.3123800479667054,-1.7438902037589903,-0.3996131157283179,-0.9419948048785589,-7.466544708966419,-7.268567942308047,-8.263249557856376,9.343492063492063,9.414105621195846,9.515099254833512,9.71085679815462,2.3316110806532517,3.86022837959961,5.807088973912605,6.927927729045755,0.0,0.0,0.0,0.0,34.85666666666666,32.96384561803445,32.324928761398176,30.87277925531915,4.88472827311927,4.35752165181104,4.205897974948018,3.706998033661416,0.0,0.0,0.0,0.0,27.02159865719727,81.29924563477647,32
2023-07-07,9.514687499999999,9.17,9.75,0.14633113960929386,43.265625,43.2,43.3,859.182,39.22105263157895,27.3,42.1,7.605263157894737,4.87,451.2794736842105,8574.31,0.0,0.0,4.414842105263158,7.14,937.1578947368421,1808.578947368421,159.57894736842104,121.6842105263158,0.0029084375,36.625,0.0,7285.684210526316,4.782317094193369,14.8,6.536799118419777,-4.782317094193369,-0.18880000000001473,0,-0.09453674981719933,-0.9955213724144752,-0.4999999999999997,-0.8660254037844388,0.5150684931506849,Ete,2,9.50047619047619,9.264999999999999,9.265,9.4415,9.5375,9.6746875,1722.2,1678.0,1633.0,1652.7916666666667,1517.3854166666667,1262.0416666666667,4.85132992247245,1.7438902037589903,0.3996131157283179,4.848270820735018,6.769955080657515,7.969709700602187,0.0,0.0,0.0,0.0,0.0,0.0,39.33,33.94,31.3,29.829166666666666,33.615625,31.509375000000002,6.4684108135875,4.379051980502161,3.80672202526815,3.5401658651525154,4.508847392545293,3.953002520842281,-4.85132992247245,-1.7438902037589903,-0.3996131157283179,-4.848270820735018,-6.769955080657515,-7.969709700602187,9.426721230158728,9.410846692624418,9.50367068340494,9.688960416575673,3.7925124068082687,3.5762800958190177,5.579418073454833,6.839754781976293,0.0,0.0,0.0,0.0,37.49701754385965,33.7646209939743,32.87576287793953,31.185217120816223,5.794753970836479,4.647229041221681,4.390454874774981,3.8158830469730765,0.0,0.0,0.0,0.0,25.033960670733123,78.11185302836766,33
2023-07-08,9.38472972972973,9.17,9.54,0.13541638448218632,43.36756756756756,43.3,43.5,859.062196969697,37.263636363636365,22.6,42.9,7.732878787878788,3.41,417.1730606060606,27533.422,0.0,0.0,2.417751515151515,6.64,940.469696969697,1847.2121212121212,165.25757575757575,125.81818181818181,0.0028172972972972973,36.2027027027027,0.0,7270.590909090909,7.527762443671018,20.299999999999997,5.873246462581805,-7.527762443671018,-0.1198030303030464,0,-0.11165900712169444,-0.9937465804361781,-0.4999999999999997,-0.8660254037844388,0.5178082191780822,Ete,2,9.514687499999999,9.50047619047619,9.264999999999999,9.36,9.529263157894736,9.679894736842105,1808.578947368421,1722.2,1678.0,1623.4,1569.3085106382978,1268.90625,4.782317094193369,4.85132992247245,1.7438902037589903,0.9419948048785589,7.466544708966419,8.211571183381437,0.0,0.0,0.0,0.0,0.0,0.0,39.22105263157895,39.33,33.94,28.080000000000002,34.65212765957447,30.894791666666666,6.536799118419777,6.4684108135875,4.379051980502161,2.826154023762759,4.973299461858901,3.97166420573611,-4.782317094193369,-4.85132992247245,-1.7438902037589903,-0.9419948048785589,-7.466544708966419,-8.211571183381437,9.466631140068639,9.390199060029417,9.4825874686112,9.66433793238936,5.720469820112278,3.585025486491103,5.530574592046946,6.885261029986173,0.0,0.0,0.0,0.0,38.60489633173844,34.13769366598314,33.33068035629451,31.418866110715214,6.292818798196361,4.775792898467809,4.526282178835388,3.90243535725974,0.0,0.0,0.0,0.0,25.09517840543772,77.42804428865725,34
2023-07-09,9.331770833333332,9.17,9.54,0.14642400429945754,43.44479166666667,43.4,43.5,858.9218645833333,34.983333333333334,28.6,41.4,7.1840625,4.85,327.49421875,31439.445,0.0,0.0,2.5102854166666666,7.16,943.9479166666666,1993.3333333333333,168.32291666666666,127.98958333333333,0.002792291666666667,36.76145833333333,0.0,7260.854166666667,7.749517106547768,12.799999999999997,5.213938831427656,-7.749517106547768,-0.14033238636363876,0,-0.12874817745258066,-0.99167731989929,-0.4999999999999997,-0.8660254037844388,0.5205479452054794,Ete,2,9.38472972972973,9.514687499999999,9.50047619047619,9.265,9.4415,9.676041666666666,1847.2121212121212,1808.578947368421,1722.2,1633.0,1652.7916666666667,1292.8125,7.527762443671018,4.782317094193369,4.85132992247245,0.3996131157283179,4.848270820735018,8.048664209105517,0.0,0.0,0.0,0.0,0.0,0.0,37.263636363636365,39.22105263157895,39.33,31.3,29.829166666666666,30.761458333333334,5.873246462581805,6.536799118419777,6.4684108135875,3.80672202526815,3.5401658651525154,3.823771514479621,-7.527762443671018,-4.782317094193369,-4.85132992247245,-0.3996131157283179,-4.848270820735018,-8.048664209105517,9.41039602102102,9.374523464791322,9.457996694801675,9.640223047123659,6.686532214804051,3.9994892416072103,5.5092069418642495,6.888730237089809,0.0,0.0,0.0,0.0,37.15600744284955,34.87400318979267,33.63224285629451,31.6702549996041,5.8746614708097455,5.014903322221401,4.625579844331676,3.9948129339494534,0.0,0.0,0.0,0.0,27.99642469125047,77.1288971860995,35
2023-07-10,9.302291666666667,9.17,9.54,0.15211131081281498,43.48541666666667,43.3,43.6,858.795,33.735416666666666,25.6,40.7,10.719999999999999,6.35,324.9912395833333,31199.159,0.0,0.0,1.396115625,7.58,946.1354166666666,2037.1458333333333,171.77083333333334,130.5,0.0027606249999999996,36.55416666666667,0.0,7246.010416666667,7.6613591206699265,15.100000000000001,4.679519639071058,-7.6613591206699265,-0.12686458333337214,0,-0.14579919691987442,-0.9893142039703664,-0.4999999999999997,-0.8660254037844388,0.5232876712328767,Ete,2,9.331770833333332,9.38472972972973,9.514687499999999,9.264999999999999,9.36,9.647812499999999,1993.3333333333333,1847.2121212121212,1808.578947368421,1678.0,1623.4,1355.1145833333333,7.749517106547768,7.527762443671018,4.782317094193369,1.7438902037589903,0.9419948048785589,8.194965613293464,0.0,0.0,0.0,0.0,0.0,0.0,34.983333333333334,37.263636363636365,39.22105263157895,33.94,28.080000000000002,31.801041666666666,5.213938831427656,5.873246462581805,6.536799118419777,4.379051980502161,2.826154023762759,4.0379846294207935,-7.749517106547768,-7.527762443671018,-4.782317094193369,-1.7438902037589903,-0.9419948048785589,-8.194965613293464,9.339597409909908,9.366279417172274,9.433316635277865,9.61637112060036,7.646212890296236,4.959398429577406,5.471092192391139,6.871131158112136,0.0,0.0,0.0,0.0,35.32746212121212,35.68191985645933,33.770412499151654,31.84442166627077,5.255568311026839,5.279669838694015,4.671403773592409,4.056698411308295,0.0,0.0,0.0,0.0,34.71578900704184,76.59529069347595,36
2023-07-11,9.323437499999999,9.17,9.54,0.1590552907837894,43.432291666666664,43.3,43.5,858.6647395833334,33.311458333333334,23.0,42.2,10.547083333333333,4.86,334.998375,32159.844,0.0,0.0,1.1055010416666666,4.92,944.8125,2036.8229166666667,174.01041666666666,132.41666666666666,0.0027852083333333335,36.293749999999996,0.0,7232.677083333333,7.833896201934494,19.200000000000003,4.578821689230419,-7.833896201934494,-0.1302604166666015,0,-0.16280701293851646,-0.9866579328916572,-0.4999999999999997,-0.8660254037844388,0.5260273972602739,Ete,2,9.302291666666667,9.331770833333332,9.38472972972973,9.50047619047619,9.265,9.574526315789473,2037.1458333333333,1993.3333333333333,1847.2121212121212,1722.2,1633.0,1393.2604166666667,7.6613591206699265,7.749517106547768,7.527762443671018,4.85132992247245,0.3996131157283179,8.28601971453954,0.0,0.0,0.0,0.0,0.0,0.0,33.735416666666666,34.983333333333334,37.263636363636365,39.33,31.3,31.891666666666666,4.679519639071058,5.213938831427656,5.873246462581805,6.4684108135875,3.80672202526815,4.205962153311927,-7.6613591206699265,-7.749517106547768,-7.527762443671018,-4.85132992247245,-0.3996131157283179,-8.28601971453954,9.319166666666666,9.374627631457987,9.415381719864332,9.594356671675628,7.748257476384062,6.021438870464002,5.438797655776493,6.8593655310008215,0.0,0.0,0.0,0.0,34.01006944444445,35.969271046935525,33.87182618962784,31.998275832937438,4.824093386576378,5.389969790688625,4.698036597586587,4.1081975156316535,0.0,0.0,0.0,0.0,42.15007209324801,76.1431671808709,37
2023-07-12,9.325416666666667,9.17,9.54,0.15830627654323348,43.37708333333333,43.3,43.4,858.5308645833334,34.526041666666664,23.8,43.2,11.858020833333335,6.35,331.6090208333333,31834.466,0.0,0.0,0.97786875,5.44,943.7708333333334,2098.5833333333335,176.04166666666666,134.0,0.00284875,36.85,0.0,7232.4375,7.852854795513269,19.400000000000002,4.827581862670263,-7.852854795513269,-0.13387499999998909,0,-0.17976658572556214,-0.9837092937736098,-0.4999999999999997,-0.8660254037844388,0.5287671232876713,Ete,2,9.323437499999999,9.302291666666667,9.331770833333332,9.514687499999999,9.264999999999999,9.528437499999999,2036.8229166666667,2037.1458333333333,1993.3333333333333,1808.578947368421,1678.0,1479.9375,7.833896201934494,7.6613591206699265,7.749517106547768,4.782317094193369,1.7438902037589903,6.298148614349016,0.0,0.0,0.0,0.0,0.0,0.0,33.311458333333334,33.735416666666666,34.983333333333334,39.22105263157895,33.94,32.483333333333334,4.578821689230419,4.679519639071058,5.213938831427656,6.536799118419777,4.379051980502161,4.20179397610605,-7.833896201934494,-7.6613591206699265,-7.749517106547768,-4.782317094193369,-1.7438902037589903,-6.298148614349016,9.317048611111112,9.38325858383894,9.400880231769094,9.573680596406811,7.782703372705896,6.89414809785747,5.549848097288225,6.852086387848154,0.0,0.0,0.0,0.0,33.857638888888886,36.05299128503076,34.01773392772308,32.16858833293744,4.695307730323913,5.454045488141211,4.742735732341174,4.166168831931514,0.0,0.0,0.0,0.0,48.25903668500229,77.69787336203515,38
2023-07-13,9.290833333333333,9.17,9.54,0.14513635452052798,43.44583333333333,43.3,43.5,858.3931458333334,36.40208333333333,29.2,43.5,12.189166666666667,7.34,307.82160416666665,29550.874,0.0,0.0,1.2317572916666666,5.06,943.9479166666666,2257.5104166666665,178.5,135.4375,0.002849479166666667,37.89270833333333,0.0,7239.09375,7.294619282987433,14.3,5.333034778154655,-7.294619282987433,-0.13771874999997635,0,-0.19667288979357622,-0.9804691603616321,-0.4999999999999997,-0.8660254037844388,0.5315068493150685,Ete,2,9.325416666666667,9.323437499999999,9.302291666666667,9.38472972972973,9.50047619047619,9.53125,2098.5833333333335,2036.8229166666667,2037.1458333333333,1847.2121212121212,1722.2,1470.625,7.852854795513269,7.833896201934494,7.6613591206699265,7.527762443671018,4.85132992247245,7.268567942308047,0.0,0.0,0.0,0.0,0.0,0.0,34.526041666666664,33.311458333333334,33.735416666666666,37.263636363636365,39.33,32.46041666666667,4.827581862670263,4.578821689230419,4.679519639071058,5.873246462581805,6.4684108135875,4.185741086698182,-7.852854795513269,-7.833896201934494,-7.6613591206699265,-7.527762443671018,-4.85132992247245,-7.268567942308047,9.313229166666666,9.353309604247103,9.383707612721475,9.553059438014378,7.660456760145064,7.243189435073896,5.551708907336754,6.8295711319793755,0.0,0.0,0.0,0.0,34.74652777777778,35.634717475506946,34.2992815467707,32.423136944048544,4.913146110018445,5.2918489116508045,4.824685281730922,4.2495737286490565,0.0,0.0,0.0,0.0,50.702326045517275,77.72392470271456,39
2023-07-14,9.283020833333333,9.17,9.54,0.14390874148985014,43.559374999999996,43.5,43.6,858.26753125,34.949999999999996,25.3,42.8,15.15875,6.35,315.92126041666666,30328.441,0.0,0.0,1.608565625,7.44,941.7708333333334,2300.6458333333335,183.13541666666666,137.84375,0.002783958333333333,37.57604166666667,0.0,7227.041666666667,7.457340480111835,17.499999999999996,4.75718579853167,-7.457340480111835,-0.12561458333334485,0,-0.2135209154397959,-0.9769384927771817,-0.4999999999999997,-0.8660254037844388,0.5342465753424658,Ete,2,9.290833333333333,9.325416666666667,9.323437499999999,9.331770833333332,9.514687499999999,9.5375,2257.5104166666665,2098.5833333333335,2036.8229166666667,1993.3333333333333,1808.578947368421,1517.3854166666667,7.294619282987433,7.852854795513269,7.833896201934494,7.749517106547768,4.782317094193369,6.769955080657515,0.0,0.0,0.0,0.0,0.0,0.0,36.40208333333333,34.526041666666664,33.311458333333334,34.983333333333334,39.22105263157895,33.615625,5.333034778154655,4.827581862670263,4.578821689230419,5.213938831427656,6.536799118419777,4.508847392545293,-7.294619282987433,-7.852854795513269,-7.833896201934494,-7.749517106547768,-4.782317094193369,-6.769955080657515,9.299756944444445,9.320214366151864,9.365530529388142,9.533385938910435,7.534938186204179,7.6253356330622495,5.600807864440633,6.8195900832993885,0.0,0.0,0.0,0.0,35.29270833333333,35.0245670995671,34.3945940467707,32.608067499604104,4.972600813118863,5.0376184373810755,4.8424237393013785,4.306643420417361,0.0,0.0,0.0,0.0,53.377349431435746,78.41131010216887,40
2023-07-15,9.245208333333332,9.17,9.36,0.09340324762376778,43.60208333333333,43.6,43.7,858.13546875,34.391666666666666,28.1,40.7,13.082812500000001,4.85,223.13680208333335,21421.133,0.0,0.0,1.7771937500000001,7.12,940.4791666666666,2363.96875,187.6875,140.05208333333334,0.0026885416666666668,36.9375,0.0,7218.875,5.250578520624134,12.600000000000001,4.725134237892855,-5.250578520624134,-0.13206250000007458,0,-0.23030567023061196,-0.973118337233262,-0.4999999999999997,-0.8660254037844388,0.536986301369863,Ete,2,9.283020833333333,9.290833333333333,9.325416666666667,9.302291666666667,9.38472972972973,9.529263157894736,2300.6458333333335,2257.5104166666665,2098.5833333333335,2037.1458333333333,1847.2121212121212,1569.3085106382978,7.457340480111835,7.294619282987433,7.852854795513269,7.6613591206699265,7.527762443671018,7.466544708966419,0.0,0.0,0.0,0.0,0.0,0.0,34.949999999999996,36.40208333333333,34.526041666666664,33.735416666666666,37.263636363636365,34.65212765957447,4.75718579853167,5.333034778154655,4.827581862670263,4.679519639071058,5.873246462581805,4.973299461858901,-7.457340480111835,-7.294619282987433,-7.852854795513269,-7.6613591206699265,-7.527762443671018,-7.466544708966419,9.273020833333334,9.300282738095238,9.345240899062329,9.513183663496724,6.667512761241132,7.300023644055551,5.442524565273328,6.731005034495553,0.0,0.0,0.0,0.0,35.24791666666667,34.614285714285714,34.375989690134425,32.78081055515966,4.9384516048597265,4.873602405282654,4.824697651875232,4.355163350823556,0.0,0.0,0.0,0.0,51.100165508388855,76.19534391382659,41
